0.68558,0.234128,0.141581,-0.050363,-0.105471,-0.058838,0.010235,-0.216822,0.042698,0.476478,0.180893,0.00862,-0.028622,-0.085542,-0.048754,0.003336,-0.13073,0.038118,0.401532,0.174351,-0.102719,-0.009474,-0.074225,-0.053976,0.005627,-0.09503,0.039487
0.816098,0.194547,-0.071358,-0.136688,-0.186515,-0.011662,-0.08581,-0.126128,0.075197,0.610255,0.179545,-0.145353,-0.117131,-0.145436,-0.03078,-0.062054,-0.116953,0.043215,0.641676,0.186027,-0.230792,-0.010179,-0.124971,-0.037913,-0.005805,-0.088735,0.005093
0.722238,0.322277,0.400771,-0.076878,0.108339,0.192956,-0.076116,-0.344132,0.077271,0.596411,0.293526,0.399908,-0.080161,0.051771,0.193783,-0.080164,-0.218989,0.024859,0.57206,0.291951,0.394633,-0.074928,0.056417,0.197971,-0.076329,-0.180516,0.018336
0.904153,0.161387,-0.260824,0.085769,-0.005905,-0.112207,-0.053232,-0.206417,0.084892,0.920576,0.151083,-0.277074,0.087521,-0.013673,-0.10837,-0.058104,-0.189613,0.084023,0.942938,0.141842,-0.286438,0.089062,-0.004167,-0.103391,-0.058849,-0.186931,0.081599
0.686194,0.246207,-0.189132,-0.193193,0.04768,-0.132257,-0.115732,-0.116918,0.171916,0.407707,0.167736,-0.224913,-0.134323,-0.041661,-0.106502,-0.08428,-0.009052,0.150378,0.276624,0.123617,-0.252887,-0.088804,-0.094245,-0.102289,-0.049711,0.078547,0.135378
0.53511,0.07593,0.075098,-0.105126,0.034894,-0.011156,-0.008162,-0.270373,0.026207,0.788682,0.094651,-0.269266,-0.089135,0.047678,-0.017698,-0.010078,-0.230871,0.063394,1.175737,0.095196,-0.278819,-0.053444,0.11065,-0.001583,-0.007012,-0.253361,0.053937
0.539833,0.213547,-0.046622,-0.116527,-0.106963,-0.074727,-0.15187,0.088256,0.127633,0.439906,0.212339,-0.048691,-0.126365,-0.131121,-0.065917,-0.14831,0.059939,0.113001,0.41187,0.222342,-0.054351,-0.131749,-0.152478,-0.065942,-0.145872,0.058487,0.109473
0.607472,0.174848,-0.584202,0.177867,-0.38819,0.043429,0.049955,0.095422,-0.203295,0.478077,0.121877,-0.497804,0.137792,-0.330287,0.064056,0.031043,0.107001,-0.165822,0.440526,0.116131,-0.428731,0.12542,-0.318023,0.058289,0.022321,0.081832,-0.138822
0.528783,0.220648,-0.110012,-0.025631,-0.237711,-0.047178,-0.025712,-0.172054,0.073135,0.356084,0.161631,-0.056341,-0.019914,-0.191456,-0.035445,-0.017918,-0.136175,0.04564,0.295152,0.147657,-0.047209,0.000196,-0.188057,-0.041643,-0.011644,-0.114086,0.034805
0.42966,0.214475,-0.174014,0.174222,-0.172198,-0.053707,0.013354,-0.082981,-0.187786,0.234124,0.169129,-0.172027,0.17098,-0.188831,-0.034973,0.0115,-0.070035,-0.203283,0.175536,0.167096,-0.169987,0.179114,-0.223216,-0.023728,0.004755,-0.07308,-0.219964
0.849333,0.290039,0.043185,0.003246,-0.120335,-0.038977,0.021858,0.073857,-0.038842,0.667159,0.262859,0.039754,-0.008026,-0.052022,-0.059375,0.016394,0.079305,-0.030357,0.585326,0.237798,0.061206,-0.020783,0.045961,-0.032271,0.00146,0.108793,-0.03388
0.502804,0.295821,0.454765,-0.006693,-0.383722,0.060867,-0.043872,0.274845,-0.305481,0.310696,0.28956,0.45247,-0.040953,-0.45935,0.019565,-0.038613,0.378456,-0.290452,0.260025,0.320467,0.46404,-0.049665,-0.531625,-0.000711,-0.036313,0.443856,-0.3019
0.593615,0.271491,-0.32015,0.021123,-0.039626,-0.18606,-0.001601,-0.090626,-0.07601,0.418686,0.207475,-0.288869,0.011471,-0.075703,-0.158984,-0.001431,0.004221,-0.053125,0.3456,0.178624,-0.255499,0.009481,-0.089298,-0.141975,0.003773,0.03898,-0.045717
1.011513,0.104062,-0.123027,-0.010573,-0.274285,0.019498,-0.003267,0.009714,0.05815,0.811305,0.046726,-0.228626,-0.02201,-0.226066,0.054097,-0.004696,0.03345,0.050457,0.706558,0.052652,-0.261039,-0.025689,-0.20104,0.061332,-0.005305,0.027095,0.039921
0.914265,0.21598,-0.214401,0.0679,-0.213452,-0.031776,-0.011296,-0.017433,0.016879,0.778374,0.164094,-0.260602,0.025219,-0.201737,-0.024101,-0.005571,-0.007191,0.007242,0.627149,0.143352,-0.266243,0.014949,-0.173861,-0.025334,0.004749,-0.013987,-0.010278
0.450377,0.177232,-0.192633,0.04795,0.078284,-0.213207,0.051536,0.075972,-0.054091,0.378375,0.161628,-0.181893,0.040949,0.047483,-0.186583,0.044033,0.076544,-0.047107,0.38434,0.168605,-0.157294,0.037356,0.037701,-0.164643,0.039353,0.080033,-0.039537
